"","coordinates_lat","coordinates_lon","date","zipCode"
"46712",56.17884,9.558871,1997-01-22,8600
"46713",54.663006,11.947874,2003-12-15,4873
"46714",55.862434,12.495108,2019-08-20,2970
"46715",57.004807,10.305498,2022-06-26,9370
"46716",55.51746,8.416246,1994-08-03,6710
"46717",55.95492,11.45845,2022-06-30,4583
"46718",56.35226,8.604579,2017-10-16,7500
"46719",56.19549,10.255194,2015-08-30,8240
"46720",55.07523,9.314337,1998-02-11,6230
"46721",54.989,12.376569,2004-05-13,4780
"46722",55.080692,10.385109,2004-07-19,5600
"46723",55.72932,9.607386,2006-04-26,7120
"46724",54.79125,11.579443,2004-11-03,4990
"46725",57.41029,10.295699,2019-05-16,9870
"46726",56.852303,9.223418,2011-09-11,9670
"46727",55.442677,11.792198,2006-01-27,4100
"46728",57.07003,10.128315,2005-11-21,9310
"46729",55.453197,10.189504,2022-06-20,5462
"46730",55.092957,8.52219,2022-09-30,6792
"46731",55.341866,10.793266,2007-07-16,5800
"46732",56.718327,8.840047,2001-04-04,7870
"46733",55.30063,11.877001,2005-10-12,4690
"46734",55.430534,10.586068,2010-02-12,5300
"46735",57.130264,9.965884,2000-04-09,9380
"46736",57.017487,9.908785,2023-08-03,9200
"46737",57.471214,9.794732,2007-06-21,9800
"46738",55.92903,11.63711,2021-11-05,4500
"46739",55.65314,8.686317,2020-08-02,6800
"46740",55.741707,11.865539,2006-05-18,4050
"46741",55.65857,12.568489,2006-09-25,2300
"46742",56.299477,10.432652,1998-04-19,8410
"46743",55.46812,8.690039,2005-03-01,6740
"46744",55.326466,11.509617,2021-06-02,4250
"46745",57.57893,10.186259,2016-10-03,9881
"46746",56.192192,9.696067,2011-10-05,8600
"46747",56.142544,9.170582,1995-12-19,7430
"46748",56.136806,9.060845,2007-01-09,7400
"46749",54.77604,11.5260725,2005-07-18,4930
"46750",55.054073,11.964751,1997-11-17,4760
"46751",56.293407,9.53305,2016-06-02,8620
"46752",55.66128,12.605036,2015-01-16,2300
"46753",55.627296,11.605863,2008-02-14,4340
"46754",55.97157,10.155904,2016-08-03,8300
"46755",57.245815,9.616428,2017-11-22,9492
"46756",55.83259,11.9545965,2005-04-14,3630
"46757",56.43898,8.716195,2010-08-14,7830
"46758",54.939686,9.546259,2014-04-14,6300
"46759",55.756634,9.415979,2017-09-02,7300
"46760",55.753532,9.410561,2021-07-30,7300
"46761",55.49834,9.463341,2006-02-06,6000
"46762",56.090244,12.453671,2007-04-18,3100
"46763",57.00741,9.924245,2015-01-30,9210
"46764",56.79916,9.519355,2024-10-30,9600
"46765",56.99453,10.311733,1995-10-17,9370
"46766",55.219524,10.604332,2004-05-03,5854
"46767",57.45195,10.007832,2022-03-22,9800
"46768",56.152954,9.690336,2019-03-15,8600
"46769",55.33904,11.860067,2000-05-22,4690
"46770",54.889687,12.02978,2002-09-18,4850
"46771",57.01108,10.053199,1994-06-20,9270
"46772",55.715446,9.53095,2001-11-06,7100
"46773",55.255394,12.364895,2011-06-22,4673
"46774",56.469936,9.442018,1999-06-01,8800
"46775",56.16778,10.182815,2023-11-30,8210
"46776",56.173893,10.216308,2023-09-05,8200
"46777",55.51229,11.279904,2002-02-22,4270
"46778",56.133522,8.984144,2000-03-24,7400
"46779",55.618813,12.375455,2023-10-06,2665
"46780",56.82088,10.111797,2006-06-29,9574
"46781",55.36373,10.669397,1997-03-17,5540
"46782",57.010822,9.881369,2011-08-05,9200
"46783",56.124214,10.161763,2009-05-17,8260
"46784",55.50492,9.890488,2021-08-03,5466
"46785",55.74786,12.493898,2011-01-10,2860
"46786",55.229237,10.4822855,1994-06-29,5750
"46787",55.98754,10.02477,2000-06-21,8660
"46788",55.01021,10.579225,2000-09-28,5700
"46789",55.64513,12.612886,2015-11-06,2300
"46790",55.72052,9.533692,2000-03-10,7100
"46791",57.041637,8.509158,2007-04-03,7700
"46792",56.32591,9.444771,2010-03-11,8620
"46793",56.479763,8.601932,2018-10-12,7600
"46794",55.326603,12.320393,1995-06-24,4672
"46795",55.06089,11.828386,1995-11-08,4760
"46796",55.411327,9.593435,2004-04-28,6093
"46797",54.90763,9.584728,2021-06-11,6300
"46798",56.469273,10.03573,2001-11-23,8900
"46799",55.644955,12.526792,2012-04-04,2450
"46800",55.578938,12.133988,2023-02-22,4621
"46801",55.76264,12.337381,2022-01-17,3500
"46802",55.74531,12.289101,2023-03-31,2765
"46803",55.61737,12.624195,2007-05-29,2770
"46804",55.613705,11.781921,2018-03-24,4340
"46805",54.668224,11.326816,2002-12-01,4970
"46806",55.853836,12.1722555,2017-08-24,3550
"46807",56.345993,10.768578,1999-10-12,8570
"46808",55.640297,12.290108,2002-12-09,2630
"46809",55.324364,11.980381,2003-11-20,4690
"46810",56.670025,9.855415,2013-10-25,9500
"46811",55.194523,9.611815,2000-09-11,6100
"46812",55.392227,10.377029,2014-02-28,5000
"46813",55.192554,9.063288,2022-05-09,6520
"46814",55.04392,9.401872,2006-03-31,6200
"46815",55.476173,8.461992,2005-12-12,6700
"46816",54.87358,11.946961,1994-12-13,4850
"46817",55.474346,8.891189,2023-03-26,6670
"46818",55.70315,12.584203,2003-08-15,2100
"46819",56.09544,12.393112,2001-07-13,3120
"46820",55.79432,12.136677,2000-09-08,3650
"46821",56.60295,10.255843,1992-04-28,8970
"46822",56.25881,9.876311,2000-07-03,8450
"46823",55.812187,10.602491,1994-11-21,8305
"46824",55.148422,10.00922,2004-11-08,5631
"46825",55.40313,10.36291,1995-09-02,5000
"46826",56.275894,8.158218,2019-04-19,6990
"46827",56.535057,10.084937,2017-09-18,8981
"46828",56.1356,9.057476,2024-10-20,7400
"46829",56.10451,8.981721,1996-03-11,7400
"46830",56.167248,9.841214,2000-04-13,8670
"46831",57.34916,10.510571,1997-03-07,9300
"46832",56.17314,10.201773,2021-06-22,8200
"46833",55.101055,10.22563,1997-04-14,5600
"46834",55.545177,11.15956,2020-08-25,4281
"46835",55.548023,9.715469,1998-03-24,7000
"46836",56.36013,9.543906,2012-04-05,8840
"46837",55.75985,12.57897,1995-07-28,2920
"46838",56.01466,12.192102,2014-03-04,3200
"46839",55.681152,12.506239,2011-01-30,2000
"46840",55.76186,12.526789,2015-09-11,2820
"46841",57.377712,9.718814,2013-07-15,9480
"46842",55.230423,10.558211,2018-12-15,5856
"46843",55.589733,12.652565,1993-08-05,2791
"46844",56.208473,10.24562,2006-12-15,8240
"46845",55.605484,9.163048,1999-02-28,6622
"46846",55.691853,12.535108,2005-04-21,2000
"46847",55.164658,11.674623,2004-06-17,4736
"46848",55.62238,12.357218,1997-08-12,2635
"46849",55.804745,12.500803,2022-06-20,2840
"46850",57.322926,10.183612,2014-05-13,9740
"46851",55.6475,12.549005,2006-09-26,2450
"46852",55.305897,11.541428,2001-01-01,4250
"46853",55.628567,12.094435,2017-11-27,4000
"46854",55.6052,11.588417,2019-12-05,4340
"46855",54.93533,9.2482195,1992-07-03,6360
"46856",56.216957,9.232178,2019-10-03,7442
"46857",55.706562,12.578508,2013-07-30,2100
"46858",56.46064,9.3636675,2015-05-18,8800
"46859",56.130558,9.546744,2002-08-07,8600
"46860",55.63904,12.642115,2008-04-22,2770
"46861",55.857006,12.497677,1997-10-08,2970
"46862",56.430973,9.107556,2017-07-07,8800
"46863",56.08981,9.544094,2006-03-28,8653
"46864",55.85958,9.843995,1996-12-27,8700
"46865",56.285084,9.43651,2025-02-03,8620
"46866",55.484753,10.253277,2021-09-06,5471
"46867",57.44945,10.543213,1999-05-26,9900
"46868",55.068882,14.907619,2003-11-10,3720
"46869",55.872276,9.226737,2017-02-23,7323
"46870",54.988415,9.982365,2008-01-09,6440
"46871",55.112938,11.82004,1996-06-03,4750
"46872",57.058327,10.374586,2021-08-04,9370
"46873",56.17,10.140715,2001-10-11,8210
"46874",56.06732,8.113275,2019-08-24,6950
"46875",55.52459,10.403382,1997-08-21,5450
"46876",55.95136,8.495532,2024-02-07,6900
"46877",55.422115,10.28118,1994-03-06,5210
"46878",55.762,12.524789,2010-04-16,2820
"46879",57.440807,10.51383,1992-12-10,9900
"46880",56.391872,9.9041815,2022-09-06,8870
"46881",56.450268,9.396805,2010-12-01,8800
"46882",55.76397,12.392407,1997-03-24,3500
"46883",56.113712,12.2346,1999-05-22,3250
"46884",56.088047,10.152277,1994-11-29,8310
"46885",55.635593,12.477348,2019-03-21,2650
"46886",56.9353,10.054141,1999-02-24,9260
"46887",56.06088,12.511649,1995-06-12,3140
"46888",55.31606,9.292925,1992-05-12,6560
"46889",55.52548,8.467068,1995-03-28,6715
"46890",56.658127,9.773896,2016-12-21,9500
"46891",57.374657,10.303657,2001-07-30,9750
"46892",55.21284,11.779619,2021-03-29,4700
"46893",55.979042,11.864801,1999-06-03,3390
"46894",56.261177,9.870328,2003-07-09,8450
"46895",56.846832,9.231693,2024-09-27,9670
"46896",55.046055,10.58134,2012-10-01,5700
"46897",55.866207,9.887499,1995-02-19,8700
"46898",55.54037,12.216213,2012-11-30,2680
"46899",55.337357,9.966616,1997-08-05,5610
"46900",55.437656,10.409924,2003-05-19,5270
"46901",55.87414,9.032164,2015-12-10,7330
"46902",55.70398,12.589792,1998-06-23,2100
"46903",55.776337,12.165212,2017-12-11,3650
"46904",56.16542,10.231254,2020-10-05,8000
"46905",57.019302,10.354048,2006-04-03,9370
"46906",56.061054,12.289274,2010-08-10,3230
"46907",56.613895,8.884158,1993-01-22,7860
"46908",56.18027,10.1013565,2000-12-06,8381
"46909",55.928677,8.817763,1995-04-11,7280
"46910",56.64773,9.047402,2005-07-03,7870
"46911",55.76034,12.566853,2005-11-21,2920
"46912",55.6926,9.514193,2016-09-23,7100
"46913",55.468296,9.106266,2011-11-29,6600
"46914",56.01116,11.955804,2000-10-18,3360
"46915",57.476997,10.004728,2005-11-18,9800
"46916",55.956043,11.459663,2003-10-30,4583
"46917",55.955654,12.535938,2018-06-13,3050
"46918",55.966217,8.366755,2001-03-30,6900
"46919",55.361553,9.055137,2014-01-15,6630
"46920",56.096935,12.374273,2009-04-22,3120
"46921",56.11853,9.954559,2006-01-13,8464
"46922",56.118053,10.174346,2020-11-19,8270
"46923",55.66463,12.519961,2004-09-23,2500
"46924",56.170452,9.5000925,2020-05-19,8600
"46925",57.263268,9.6096325,2009-09-22,9492
"46926",55.260864,11.849433,1994-03-22,4684
"46927",55.69529,12.548277,2004-01-15,2200
"46928",55.39858,10.381398,1994-11-07,5000
"46929",55.725376,9.149449,2016-10-06,7190
"46930",55.852444,8.171059,2013-12-23,6960
"46931",55.724724,9.614239,1993-04-02,7120
"46932",56.161434,10.207123,2007-08-21,8000
"46933",55.701923,11.275413,1997-05-12,4593
"46934",55.76135,12.53185,2012-10-12,2820
"46935",56.41756,10.867228,2008-03-10,8500
"46936",56.175858,9.572386,2018-10-05,8600
"46937",56.31039,9.587934,2009-11-18,8643
"46938",55.12743,10.507234,2006-06-09,5771
"46939",54.682766,11.949523,2016-08-19,4873
"46940",55.84293,12.4201765,2001-02-28,3460
"46941",55.863403,8.175412,2020-05-19,6960
"46942",55.05143,12.271634,2005-09-23,4780
"46943",55.137646,14.759525,2002-03-20,3700
"46944",57.208008,9.539455,2001-04-02,9490
"46945",54.9202,12.172852,2012-09-26,4792
"46946",56.346157,10.649838,2022-01-20,8560
"46947",56.759453,9.482239,2024-05-13,9600
"46948",55.96593,12.423268,2010-05-18,3480
"46949",54.770954,11.847928,2004-06-25,4800
"46950",56.14223,9.605196,1998-10-23,8600
"46951",56.190643,9.531495,2022-08-10,8600
"46952",55.86409,8.162723,2017-03-03,6960
"46953",56.085655,8.620565,1993-01-12,6920
"46954",55.77288,12.177657,1997-01-29,3650
"46955",55.509808,9.512386,2004-05-20,6000
"46956",56.75558,8.307168,2006-07-17,7770
"46957",57.029613,9.964433,2005-08-14,9000
"46958",56.65051,9.977954,1996-08-27,9550
"46959",55.70353,12.462133,2011-09-23,2700
"46960",55.415726,10.456995,2007-04-17,5240
"46961",57.045055,9.922972,2021-01-24,9000
"46962",56.170776,10.196355,1998-01-19,8200
"46963",56.171112,10.1368265,2024-07-07,8210
"46964",56.224365,10.206442,2018-04-23,8200
"46965",55.912605,12.518797,2005-10-30,2980
"46966",56.187706,8.764704,2015-03-05,7480
"46967",56.729416,10.120491,2018-06-18,9560
"46968",55.644817,12.630742,1999-01-25,2300
"46969",56.216297,9.901721,2008-06-30,8450
"46970",55.554367,8.824053,1993-05-19,6752
"46971",57.259666,10.541391,2021-11-01,9300
"46972",56.844368,8.52391,2001-06-18,7752
"46973",55.310104,12.386464,2019-09-26,4660
"46974",55.35568,10.482288,2005-10-16,5220
"46975",55.649128,12.525125,2018-09-24,2450
"46976",55.657845,12.61652,1995-05-01,2300
"46977",55.663006,12.508399,2019-12-20,2500
"46978",55.819004,9.5481825,2010-10-21,7171
"46979",56.43305,9.953297,2021-12-10,8870
"46980",56.15658,10.201869,2007-11-29,8000
"46981",55.863922,12.495992,2005-08-15,2970
"46982",55.639416,12.01706,2015-04-08,4000
"46983",55.37073,12.173675,2010-04-22,4652
"46984",55.740116,12.513858,2007-12-05,2860
"46985",56.336903,9.421281,2022-04-25,8620
"46986",56.088337,8.243264,2005-10-07,6950
"46987",56.123318,10.140804,2013-12-19,8260
"46988",56.943092,8.48862,2024-01-01,7700
"46989",55.73726,12.537293,1997-07-06,2900
"46990",57.060394,10.183494,2004-06-14,9362
"46991",55.62825,12.466985,2009-07-16,2650
"46992",55.990383,12.403173,2004-01-06,3480
"46993",55.093826,14.706594,2005-10-25,3700
"46994",55.499348,11.290524,2023-07-09,4270
"46995",55.638317,12.307238,2021-09-07,2630
"46996",57.06875,10.120868,2016-10-11,9310
"46997",55.399273,10.407332,2020-09-30,5000
"46998",55.04785,9.41309,1992-08-17,6200
"46999",55.436703,10.37005,2013-10-30,5270
"47000",55.42626,10.36926,2020-08-20,5270
"47001",55.061657,10.865205,2005-07-10,5953
"47002",55.704697,12.49326,2000-05-03,2700
"47003",55.23888,9.53192,2021-02-22,6100
"47004",56.405632,9.472539,2006-05-28,8800
"47005",55.477127,9.018902,2004-01-24,6650
"47006",55.74111,12.3819,2016-12-07,2750
"47007",55.599796,12.339534,2007-10-14,2670
"47008",55.621098,12.6128645,2001-09-20,2770
"47009",56.087826,10.1436405,1994-05-25,8310
"47010",54.90952,9.888842,1999-03-22,6470
"47011",55.62771,12.596851,2018-09-13,2770
"47012",55.362995,10.354103,2021-04-16,5250
"47013",56.123352,10.165366,1992-02-22,8260
"47014",56.530144,8.172792,1993-02-26,7620
"47015",57.233215,10.532296,2000-08-26,9300
"47016",55.72695,11.358672,1992-11-01,4591
"47017",55.72365,12.442778,1999-02-01,2730
"47018",55.719406,11.446835,2005-06-15,4520
"47019",57.05133,9.900979,1995-09-01,9000
"47020",55.25114,12.36232,2022-05-09,4673
"47021",55.91356,9.313248,2023-09-08,7323
"47022",55.66606,12.617712,2020-07-28,2300
"47023",55.040806,10.652071,2018-05-02,5700
"47024",56.091408,12.427089,1992-04-25,3100
"47025",55.32636,12.24822,2022-12-21,4652
"47026",56.54778,8.294061,2005-12-19,7620
"47027",55.36771,10.326603,1997-01-31,5250
"47028",55.99317,8.321422,2011-02-27,6900
"47029",55.157887,9.498229,2003-11-24,6100
"47030",55.4329,11.560133,2020-03-27,4180
"47031",55.369457,10.368887,2016-12-01,5250
"47032",55.271458,10.311765,2010-02-11,5672
"47033",55.309452,12.068179,2017-01-12,4690
"47034",55.77976,12.181255,2019-05-16,3650
"47035",55.380188,11.338673,1993-02-26,4200
"47036",55.945568,8.50563,1995-02-01,6900
"47037",56.036762,12.520058,2016-09-25,3000
"47038",56.157913,10.1832285,2017-08-31,8000
"47039",55.74078,12.507407,1995-08-01,2860
"47040",55.83607,12.276275,1995-11-08,3540
"47041",55.545692,11.583558,2018-11-02,4295
"47042",56.38708,8.579495,2010-04-21,7500
"47043",57.51608,10.467832,2003-07-23,9981
"47044",55.002365,9.830335,2020-01-27,6430
"47045",57.046494,10.368249,1995-05-10,9370
"47046",56.126602,10.159148,2017-03-14,8260
"47047",55.729084,9.549815,2001-11-14,7100
"47048",55.58995,12.575062,1996-10-09,2791
"47049",56.959656,9.257673,2022-11-18,9670
"47050",55.98208,9.437577,1992-11-30,8766
"47051",55.932377,12.507144,1998-06-05,2990
"47052",55.650017,12.525104,2010-07-22,2450
"47053",55.69243,12.53481,1997-02-03,2000
"47054",56.335102,10.042753,2002-01-18,8370
"47055",55.197212,11.747847,1994-07-05,4700
"47056",55.43934,10.306489,2010-07-13,5270
"47057",55.744896,12.288061,2016-03-16,2765
"47058",55.653168,11.5035,2015-11-17,4440
"47059",55.49676,11.974017,2004-10-05,4140
"47060",56.171658,9.614604,1999-03-03,8600
"47061",55.532444,9.732129,1999-06-08,7000
"47062",55.730843,12.576683,2005-09-29,2900
"47063",55.751266,11.311639,2024-04-24,4591
"47064",55.78775,11.717218,2022-08-04,4300
"47065",55.894787,12.536431,2006-10-04,2960
"47066",55.731308,12.563797,2020-10-22,2900
"47067",56.092834,9.658203,2018-04-24,8680
"47068",55.275257,12.29598,2023-11-01,4660
"47069",56.21644,9.39111,1993-08-05,8620
"47070",55.719955,9.097827,2019-09-12,7190
"47071",57.265724,9.929628,2011-06-07,9700
"47072",57.2628,9.610162,2006-10-16,9492
"47073",57.52503,10.186757,1994-09-14,9881
"47074",57.488373,9.835979,2024-07-12,9800
"47075",55.682972,12.178852,2016-08-06,4000
"47076",55.595207,11.245663,1994-08-15,4480
"47077",57.5942,10.420897,2003-05-15,9982
"47078",54.82715,11.82909,2011-11-09,4800
"47079",55.48219,9.478304,2021-09-22,6000
"47080",55.611797,12.340339,2022-01-24,2635
"47081",55.709373,12.564988,2008-04-18,2100
"47082",55.486618,9.47428,2007-03-13,6000
"47083",55.478504,10.698481,2020-11-12,5300
"47084",55.705772,12.551042,2003-08-28,2200
"47085",55.852318,12.433868,2021-03-09,3460
"47086",55.7478,12.479426,2004-04-02,2860
"47087",57.166576,10.145306,2016-10-30,9320
"47088",55.097595,14.698424,2001-01-09,3700
"47089",55.814915,9.759723,2000-12-11,8723
"47090",55.19857,10.208155,1992-06-28,5672
"47091",57.007317,10.340963,1997-09-29,9370
"47092",56.13865,8.991939,1997-11-05,7400
"47093",56.09947,12.16716,2002-11-04,3210
"47094",55.666634,12.521468,1993-04-28,2500
"47095",55.733616,12.292122,2007-06-17,2765
"47096",55.878082,8.341378,2014-05-01,6893
"47097",55.89293,9.535724,2020-12-08,7160
"47098",55.995064,11.293033,1997-03-13,4583
"47099",55.878044,11.67178,1996-07-17,4500
"47100",55.655098,12.197438,2002-08-13,2640
"47101",57.511383,10.008734,2012-05-10,9800
"47102",56.009205,8.129674,1995-03-15,6960
"47103",56.23341,10.28454,2013-03-06,8250
"47104",55.489815,8.408817,1995-01-08,6710
"47105",54.872913,10.4859705,2006-06-21,5960
"47106",55.757736,9.547764,2021-04-19,7100
"47107",55.940464,8.497052,2016-04-26,6900
"47108",55.58222,10.426927,2003-12-18,5450
"47109",56.365013,8.601578,2009-06-19,7500
"47110",56.470898,9.393091,1997-05-20,8800
"47111",55.47726,9.49611,2005-10-31,6000
"47112",56.199177,10.260582,2019-08-31,8240
"47113",55.700474,12.549611,2014-03-24,2200
"47114",55.661476,12.58547,2017-11-21,2300
"47115",55.06306,10.868174,1997-09-01,5953
"47116",56.45064,9.387179,2005-10-25,8800
"47117",54.786556,11.859798,2014-11-18,4800
"47118",55.98639,9.295641,2022-10-17,7361
"47119",55.66409,12.595292,2020-01-22,2300
"47120",57.055256,9.902601,2021-01-18,9000
"47121",56.95661,8.714403,1999-04-26,7700
"47122",56.183346,10.231323,2020-12-03,8240
"47123",57.24439,10.400103,1996-08-30,9330
"47124",55.19609,14.960175,2019-04-16,3760
"47125",56.429806,9.418437,2021-07-17,8800
"47126",55.661682,12.481876,2003-09-02,2500
"47127",55.634068,12.068492,2019-08-28,4000
"47128",56.807297,9.520223,1995-05-03,9600
"47129",55.46772,11.871144,2000-07-08,4100
"47130",57.2486,10.293117,1997-03-15,9330
"47131",55.09867,10.433076,2016-10-03,5762
"47132",57.05512,9.616677,2006-08-21,9460
"47133",55.78859,12.47612,1993-08-03,2830
"47134",54.99836,12.312045,2004-06-15,4780
"47135",55.45743,10.631731,1997-04-02,5300
"47136",55.05633,9.318787,1998-06-02,6230
"47137",55.21777,11.754427,2022-08-12,4700
"47138",56.262856,10.297074,2017-07-13,8541
"47139",55.88458,12.543088,2010-02-10,2960
"47140",54.995007,9.205353,2001-05-22,6392
"47141",56.197323,9.533593,1994-10-05,8600
"47142",56.04738,12.343919,2011-02-07,3230
"47143",56.421,9.669579,2015-02-19,8850
"47144",55.7024,12.493328,2004-08-22,2700
"47145",54.929203,9.252335,1994-06-03,6360
"47146",54.9232,9.827312,2016-02-18,6400
"47147",56.572453,8.735041,2002-12-15,7860
"47148",55.25682,9.491401,2006-10-17,6100
"47149",55.743515,12.314017,2010-10-24,2765
"47150",55.17143,10.738474,1997-04-30,5874
"47151",55.63685,12.36324,1999-07-06,2625
"47152",57.04183,9.950741,2005-05-24,9000
"47153",56.845608,8.529728,2004-10-22,7752
"47154",55.6487,12.613784,1999-03-26,2300
"47155",55.488686,12.189288,2016-10-30,4600
"47156",55.552963,8.127557,2001-01-24,6857
"47157",55.35419,11.448308,2021-02-19,4200
"47158",55.63597,12.493262,2002-05-08,2650
"47159",55.835125,12.055731,2016-11-03,3600
"47160",55.657166,12.63175,2004-02-04,2300
"47161",56.157124,9.957412,2000-11-14,8464
"47162",55.837273,8.287084,2022-10-30,6893
"47163",55.639145,12.098633,2001-08-31,4000
"47164",55.74764,9.407547,1992-02-19,7300
"47165",56.300194,9.9228115,1996-06-23,8450
"47166",56.74966,9.991319,2017-11-24,9510
"47167",56.194252,10.6974325,2023-03-18,8400
"47168",55.947502,8.494775,1998-03-13,6900
"47169",56.74862,10.157666,2013-06-25,9560
"47170",56.56065,9.647506,1996-08-19,8830
"47171",55.79957,8.332761,2001-06-12,6830
"47172",55.735016,12.426096,2004-08-23,2730
"47173",56.234768,10.335635,1997-07-04,8250
"47174",55.926258,12.222018,2006-04-19,3400
"47175",56.704765,9.713396,2023-09-05,9500
"47176",56.510925,8.57407,2002-09-09,7600
"47177",55.654316,12.191827,2012-04-30,2640
"47178",55.639927,12.5887575,2001-06-14,2300
"47179",56.369236,8.630056,2001-04-30,7500
"47180",55.665855,12.519186,2022-05-31,2500
"47181",55.59741,12.339897,2019-04-12,2670
"47182",55.66304,12.503128,2023-11-30,2500
"47183",55.65596,12.6070175,1999-05-07,2300
"47184",54.948963,11.785904,2002-04-01,4840
"47185",56.420937,10.865971,2019-03-11,8500
"47186",55.770992,12.578078,1994-02-06,2930
"47187",56.33211,8.157871,2001-10-14,6990
"47188",55.889713,8.362052,2023-12-07,6880
"47189",55.90987,12.520826,2006-12-17,2970
"47190",55.926743,12.333489,1997-04-23,3400
"47191",55.469578,8.441677,2016-04-24,6700
"47192",55.59752,12.320352,2006-08-11,2670
"47193",55.382267,12.280433,2018-05-16,4671
"47194",56.10185,8.252477,2011-10-19,6950
"47195",55.943604,12.332136,2011-03-31,3400
"47196",55.85873,9.492691,2020-09-15,7160
"47197",54.78528,11.924295,2005-09-21,4800
"47198",55.395477,10.424707,2002-10-14,5220
"47199",55.49642,8.4865,2019-05-16,6705
"47200",55.07458,9.205551,2017-11-24,6230
"47201",57.31616,9.943558,2017-01-04,9700
"47202",55.643696,12.353097,2024-10-20,2625
"47203",56.001545,12.5405855,1993-07-09,3060
"47204",55.69995,12.55278,2003-04-13,2200
"47205",56.147404,10.205401,2012-04-03,8000
"47206",57.042747,9.94233,2017-10-26,9000
"47207",55.86522,12.070794,2004-04-19,3600
"47208",56.354275,9.506046,2005-08-23,8840
"47209",56.08166,10.030121,2006-01-16,8362
"47210",55.27996,10.328705,1998-10-29,5672
"47211",55.463352,10.126782,2006-07-31,5474
"47212",57.15642,9.74817,2020-09-17,9440
"47213",56.199135,8.70924,2003-11-05,7480
"47214",55.786682,8.247433,2005-09-29,6830
"47215",55.574165,9.753646,1994-04-13,7000
"47216",56.048187,9.928097,2008-02-05,8660
"47217",56.177258,10.101584,2017-08-24,8381
"47218",55.604362,11.770804,2020-10-08,4340
"47219",55.657425,12.468761,2016-12-01,2650
"47220",55.77044,9.964888,2000-06-19,7130
"47221",55.845486,9.857282,2016-09-14,8700
"47222",55.714996,11.702301,2024-07-31,4300
"47223",56.194218,8.778952,1997-03-17,7480
"47224",55.39848,10.465176,2006-01-26,5240
"47225",55.789486,11.742729,1998-09-14,4300
"47226",56.365036,8.689771,2015-08-25,7500
"47227",56.039417,10.083771,2015-06-17,8355
"47228",56.020718,12.594326,2019-05-13,3000
"47229",55.568523,12.230799,2020-08-22,2690
"47230",55.676907,12.53195,2016-01-15,2000
"47231",55.70024,12.552449,2018-09-17,2200
"47232",55.57775,10.432378,2017-01-27,5450
"47233",55.65509,12.636138,1997-12-11,2300
"47234",55.812534,9.030555,1995-06-03,7200
"47235",56.415287,10.905369,1994-12-23,8500
"47236",55.535244,12.218431,2012-03-16,2680
"47237",56.145817,10.201028,2020-12-21,8000
"47238",55.328655,10.436873,2006-05-31,5260
"47239",57.216026,9.67684,2006-06-21,9490
"47240",57.073093,9.947398,2018-03-15,9400
"47241",55.73864,12.497884,1999-05-19,2860
"47242",55.7397,12.561687,1996-09-02,2900
"47243",55.954193,12.036422,2020-07-07,3300
"47244",55.465683,11.79547,1994-06-08,4100
"47245",55.347034,12.326512,2018-09-20,4672
"47246",56.159794,10.201296,1995-06-21,8000
"47247",57.447113,9.9858,2004-07-16,9800
"47248",54.86423,11.32969,2012-03-22,4953
"47249",57.046036,9.932184,1994-06-20,9000
"47250",55.9338,9.849847,2008-06-09,8751
"47251",56.163647,10.214221,2002-05-17,8000
"47252",56.166107,10.217958,1999-09-22,8000
"47253",55.79037,12.481186,2009-07-29,2830
"47254",56.429108,10.857964,2010-04-20,8500
"47255",56.378918,9.66504,2019-03-07,8850
"47256",56.116432,12.264095,2002-01-14,3250
"47257",56.041996,8.868908,2008-08-13,6933
"47258",55.172894,11.97341,2005-10-22,4733
"47259",55.650627,12.097269,2016-10-17,4000
"47260",56.398285,9.384687,2013-12-12,8800
"47261",55.928993,12.309902,2023-06-07,3400
"47262",54.90859,9.901803,1996-12-31,6470
"47263",56.092846,10.146877,1994-08-05,8310
"47264",55.201794,12.14383,1997-12-01,4654
"47265",56.206936,10.218211,2017-09-26,8240
"47266",55.127686,9.038767,2004-10-23,6535
"47267",55.48949,9.78031,2008-04-24,5500
"47268",56.098785,12.387404,1998-08-25,3120
"47269",55.719906,8.340713,2004-06-27,6855
"47270",55.633503,12.619994,2007-03-02,2770
"47271",55.57156,12.288876,1997-08-04,2670
"47272",54.991478,8.985434,2013-10-25,6240
"47273",55.06182,8.951965,1998-02-10,6240
"47274",55.51078,11.278408,2002-01-26,4270
"47275",57.03963,9.766812,2009-07-20,9000
"47276",56.035213,9.927727,2022-03-14,8660
"47277",55.656895,12.62453,2001-02-01,2300
"47278",55.705544,12.439799,2015-09-14,2610
"47279",56.12838,10.108177,2015-10-20,8260
"47280",55.825886,9.864997,2018-05-04,8700
"47281",56.033604,9.934081,2016-12-14,8660
"47282",55.689796,12.564555,1992-12-13,2200
"47283",56.163063,10.200677,2009-11-15,8000
"47284",57.07864,10.255685,2006-12-21,9370
"47285",55.662434,12.575107,2017-08-25,2300
"47286",55.76937,12.107355,1996-11-28,4040
"47287",57.044983,9.94381,2017-10-28,9000
"47288",56.39339,10.882843,2017-10-23,8500
"47289",55.97025,10.1599245,2005-03-23,8300
"47290",55.800465,9.753643,2020-10-15,8723
"47291",55.236908,11.744077,1998-02-18,4700
"47292",55.14704,10.331991,2007-10-03,5600
